Scopus Source ID,Title,CiteScore,Subject code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Print ISSN,E-ISSN,Science code
19377,Water Science and Technology: Water Supply,0.93,2312,Water Science and Technology,Quartile3,,16069749,,23
17567,Lakes and Reservoirs: Research and Management,0.74,2312,Water Science and Technology,Quartile3,,13205331,14401770,23
14500154738,Australian Journal of Water Resources,0.65,2312,Water Science and Technology,Quartile3,,13241583,,23
24564,Water Quality Research Journal of Canada,0.57,2312,Water Science and Technology,Quartile3,,12013080,,23
16951,Grundwasser,0.48,2312,Water Science and Technology,Quartile3,,1430483X,14321165,23
29624,Revue Des Sciences De L'Eau,0.29,2312,Water Science and Technology,Quartile4,,9927158,,23
16967,Houille Blanche,0.22,2312,Water Science and Technology,Quartile4,,186368,,23
16920,Gas Wasserfach Wasser Abwasser,0.04,2312,Water Science and Technology,Quartile4,,163651,,23
19614,Annual Review of Microbiology,10.66,2404,Microbiology,Quartile1,Top 10%,664227,15453251,24
21100399469,EcoSal Plus,5.04,2404,Microbiology,Quartile1,,,23246200,24
6300153114,Fungal Biology Reviews,4.77,2404,Microbiology,Quartile1,,17494613,,24
20267,Microbiological Research,3.8,2404,Microbiology,Quartile1,,9445013,,24
19735,Indian Journal of Microbiology,2.92,2404,Microbiology,Quartile2,,468991,,24
130143,Brazilian Journal of Microbiology,2.7,2404,Microbiology,Quartile2,,15178382,,24
13076,Protist,2.68,2404,Microbiology,Quartile2,,14344610,,24
13882,European Journal of Protistology,2.44,2404,Microbiology,Quartile3,,9324739,,24
20223,Journal of Eukaryotic Microbiology,2.3,2404,Microbiology,Quartile3,,10665234,15507408,24
20268,Microbiology,2.03,2404,Microbiology,Quartile3,,13500872,14652080,24
17487,Folia Microbiologica,1.43,2404,Microbiology,Quartile3,,155632,,24
7100153148,Korean Journal of Microbiology,0.25,2404,Microbiology,Quartile4,,4402413,,24
5600157636,Microbiology Today,0.01,2404,Microbiology,Quartile4,,14640570,,24
17918,Science and Technology of Advanced Materials,4.24,2500,General Materials Science,Quartile1,,14686996,,25
22367,Progress in Natural Science: Materials International,3.78,2500,General Materials Science,Quartile1,,10020071,,25
14500154716,International Journal of Material Forming,2.12,2500,General Materials Science,Quartile2,,19606206,19606214,25
14395,Xinxing Tan Cailiao/New Carbon Materials,1.8,2500,General Materials Science,Quartile2,,10078827,,25
19700182027,Functional Materials Letters,1.15,2500,General Materials Science,Quartile3,,17936047,17937213,25
17800156732,International Journal of Materials Engineering Innovation,0.87,2500,General Materials Science,Quartile3,,17572754,17572762,25
14796,"Journal Wuhan University of Technology, Materials Science Edition",0.68,2500,General Materials Science,Quartile3,,10002413,,25
19300157032,Medziagotyra,0.59,2500,General Materials Science,Quartile3,,13921320,,25
4900153101,Steel in Translation,0.52,2500,General Materials Science,Quartile3,,9670912,,25
6400153167,International Journal of Microstructure and Materials Properties,0.42,2500,General Materials Science,Quartile3,,17418429,,25
6000195396,Fluid Dynamics and Materials Processing,0.35,2500,General Materials Science,Quartile4,,1555256X,15552578,25
17826,Materiaux et Techniques,0.33,2500,General Materials Science,Quartile4,,326895,,25
7200153172,Korean Journal of Materials Research,0.31,2500,General Materials Science,Quartile4,,12250562,,25
19700186888,International Journal of Energetic Materials and Chemical Propulsion,0.3,2500,General Materials Science,Quartile4,,2150766X,,25
29038,Cailiao Kexue yu Gongyi/Material Science and Technology,0.26,2500,General Materials Science,Quartile4,,10050299,,25
19700171005,Recent Patents on Materials Science,0.26,2500,General Materials Science,Quartile4,,18744648,18744656,25
76200,Journal of Cotton Science,0.21,2500,General Materials Science,Quartile4,,15236919,15243303,25
3200147701,Wool Textile Journal,0.03,2500,General Materials Science,Quartile4,,10031456,,25
144650,Journal of Beijing Institute of Clothing Technology (Natural Science Edition),0.01,2500,General Materials Science,Quartile4,,10010564,,25
24570,Advances in Mathematics,1.58,2600,General Mathematics,Quartile1,,18708,10902082,26
26406,SIAM Journal on Discrete Mathematics,1.07,2600,General Mathematics,Quartile1,,8954801,10957146,26
26886,Bulletin de la Societe Mathematique de France,0.78,2600,General Mathematics,Quartile2,,379484,,26
57383,Taiwanese Journal of Mathematics,0.78,2600,General Mathematics,Quartile2,,10275487,,26
26451,Expositiones Mathematicae,0.75,2600,General Mathematics,Quartile2,,7230869,,26
24095,Comptes Rendus Mathematique,0.71,2600,General Mathematics,Quartile2,,1631073X,,26
26870,Siberian Mathematical Journal,0.71,2600,General Mathematics,Quartile2,,374466,15739260,26
5000153301,Proyecciones,0.7,2600,General Mathematics,Quartile2,,7160917,7176279,26
25221,New York Journal of Mathematics,0.62,2600,General Mathematics,Quartile3,,10769803,,26
145254,Journal of the Korean Mathematical Society,0.61,2600,General Mathematics,Quartile3,,3049914,,26
25329,Canadian Mathematical Bulletin,0.59,2600,General Mathematics,Quartile3,,84395,14964287,26
25206,Archiv der Mathematik,0.56,2600,General Mathematics,Quartile3,,0003889X,14208938,26
21100199716,Tatra Mountains Mathematical Publications,0.53,2600,General Mathematics,Quartile3,,12103195,,26
6100152706,Georgian Mathematical Journal,0.52,2600,General Mathematics,Quartile3,,15729176,1072947X,26
20300195018,Annals of the Academy of Romanian Scientists: Series on Mathematics and its Applications,0.5,2600,General Mathematics,Quartile3,,20665997,20666594,26
26585,Glasgow Mathematical Journal,0.47,2600,General Mathematics,Quartile3,,170895,1469509X,26
21100200801,Vestnik St. Petersburg University: Mathematics,0.46,2600,General Mathematics,Quartile3,,10634541,19347855,26
25746,Osaka Journal of Mathematics,0.4,2600,General Mathematics,Quartile3,,306126,,26
96933,Mathematical Notes,0.38,2600,General Mathematics,Quartile4,,10679073,15738876,26
4400151715,Stata Journal,2.82,2601,Mathematics (miscellaneous),Quartile1,Top 10%,1536867X,,26
4700153006,ACM Transactions on Algorithms,1.7,2601,Mathematics (miscellaneous),Quartile1,,15496325,,26
4000150504,Regular and Chaotic Dynamics,1.34,2601,Mathematics (miscellaneous),Quartile1,,15603547,14684845,26
145217,Representation Theory,1.08,2601,Mathematics (miscellaneous),Quartile2,,,10884165,26
23892,Journal of Evolution Equations,0.99,2601,Mathematics (miscellaneous),Quartile2,,14243199,14243202,26
145268,Theory and Applications of Categories,0.77,2601,Mathematics (miscellaneous),Quartile2,,1201561X,,26
4700152488,Proceedings of the Steklov Institute of Mathematics,0.66,2601,Mathematics (miscellaneous),Quartile3,,815438,,26
59030,Quaestiones Mathematicae,0.64,2601,Mathematics (miscellaneous),Quartile3,,16073606,,26
145269,"Homology, Homotopy and Applications",0.6,2601,Mathematics (miscellaneous),Quartile3,,15320073,15320081,26
4700152629,Frontiers of Mathematics in China,0.57,2601,Mathematics (miscellaneous),Quartile3,,16733452,16733576,26
130103,International Journal of Mathematics and Mathematical Sciences,0.37,2601,Mathematics (miscellaneous),Quartile3,,1611712,16870425,26
4700152860,ANZIAM Journal,0.35,2601,Mathematics (miscellaneous),Quartile3,,14461811,,26
25826,Compositio Mathematica,1.37,2602,Algebra and Number Theory,Quartile1,,0010437X,15705846,26
24476,Linear and Multilinear Algebra,1.13,2602,Algebra and Number Theory,Quartile1,,3081087,,26
23965,Journal of Operator Theory,0.78,2602,Algebra and Number Theory,Quartile2,,3794024,,26
23961,Journal of Number Theory,0.77,2602,Algebra and Number Theory,Quartile2,,0022314X,10961658,26
23814,Journal of Algebra,0.76,2602,Algebra and Number Theory,Quartile2,,218693,1090266X,26
24618,Algebra Universalis,0.74,2602,Algebra and Number Theory,Quartile2,,25240,14208911,26
26394,Electronic Journal of Linear Algebra,0.66,2602,Algebra and Number Theory,Quartile3,,10813810,,26
11700154720,International Journal of Number Theory,0.61,2602,Algebra and Number Theory,Quartile3,,17930421,,26
26468,Semigroup Forum,0.53,2602,Algebra and Number Theory,Quartile3,,371912,14322137,26
25800,Communications in Algebra,0.52,2602,Algebra and Number Theory,Quartile3,,927872,15324125,26
24100,Acta Arithmetica,0.49,2602,Algebra and Number Theory,Quartile3,,651036,,26
23921,Journal of Knot Theory and its Ramifications,0.47,2602,Algebra and Number Theory,Quartile3,,2182165,,26
26467,Fibonacci Quarterly,0.36,2602,Algebra and Number Theory,Quartile4,,150517,,26
19900192727,Journal de Theorie des Nombres de Bordeaux,0.31,2602,Algebra and Number Theory,Quartile4,,12467405,,26
25150,Applied and Computational Harmonic Analysis,3.36,2604,Applied Mathematics,Quartile1,Top 10%,10635203,1096603X,26
25184,Applied Mathematics Letters,3.23,2604,Applied Mathematics,Quartile1,Top 10%,8939659,,26
26951,Studies in Applied Mathematics,2.37,2604,Applied Mathematics,Quartile1,,222526,14679590,26
25193,Applied Sciences,2.19,2604,Applied Mathematics,Quartile1,,14545101,,26
25708,Numerical Algorithms,2.17,2604,Applied Mathematics,Quartile1,,10171398,,26
12756,"Nonlinear Dynamics, Psychology, and Life Sciences",1.84,2604,Applied Mathematics,Quartile2,,10900578,,26
26404,SIAM Journal on Applied Mathematics,1.6,2604,Applied Mathematics,Quartile2,,361399,1095712X,26
23146,IMA Journal of Applied Mathematics,1.44,2604,Applied Mathematics,Quartile2,,2724960,14643634,26
26443,European Journal of Applied Mathematics,1.25,2604,Applied Mathematics,Quartile2,,9567925,14694425,26
6200180175,Annali di Matematica Pura ed Applicata,1.22,2604,Applied Mathematics,Quartile2,,3733114,16181891,26
12782,Lifetime Data Analysis,1.15,2604,Applied Mathematics,Quartile2,,13807870,15729249,26
24099,Acta Applicandae Mathematicae,1.15,2604,Applied Mathematics,Quartile2,,1678019,15729036,26
16800154715,IAENG International Journal of Applied Mathematics,1.02,2604,Applied Mathematics,Quartile3,,19929978,19929986,26
26310,Quarterly of Applied Mathematics,0.99,2604,Applied Mathematics,Quartile3,,0033569X,,26
24556,Advances in Applied Mathematics,0.93,2604,Applied Mathematics,Quartile3,,1968858,10902074,26
23919,Journal of Inverse and Ill-Posed Problems,0.91,2604,Applied Mathematics,Quartile3,,9280219,15693945,26
4900152804,Advances in Applied Clifford Algebras,0.9,2604,Applied Mathematics,Quartile3,,1887009,,26
25145,Applications of Mathematics,0.89,2604,Applied Mathematics,Quartile3,,8627940,,26
5600157614,Applied Mathematics,0.89,2604,Applied Mathematics,Quartile3,,10051031,19930445,26
26401,Electronic Journal of Qualitative Theory of Differential Equations,0.82,2604,Applied Mathematics,Quartile3,,14173875,,26
144917,Journal of Applied Mathematics,0.59,2604,Applied Mathematics,Quartile4,,1110757X,16870042,26
144829,Acta Mathematicae Applicatae Sinica,0.35,2604,Applied Mathematics,Quartile4,,1689673,,26
25182,Applied Mathematics E - Notes,0.26,2604,Applied Mathematics,Quartile4,,16072510,,26
26582,Geometry and Topology,1.53,2608,Geometry and Topology,Quartile1,Top 10%,14653060,,26
19900192175,Journal of Topology,1.28,2608,Geometry and Topology,Quartile1,,17538416,,26
23898,Journal of Graph Theory,1.15,2608,Geometry and Topology,Quartile1,,3649024,10970118,26
23896,Journal of Geometric Analysis,1.07,2608,Geometry and Topology,Quartile2,,10506926,,26
19200156910,Journal of Symplectic Geometry,0.9,2608,Geometry and Topology,Quartile2,,15275256,,26
19500157492,Algebraic and Geometric Topology,0.78,2608,Geometry and Topology,Quartile2,,14722747,14722739,26
24569,Advances in Geometry,0.73,2608,Geometry and Topology,Quartile3,,1615715X,16157168,26
26578,Geometriae Dedicata,0.67,2608,Geometry and Topology,Quartile3,,465755,15729168,26
25257,Balkan Journal of Geometry and its Applications,0.58,2608,Geometry and Topology,Quartile3,,12242780,,26
5800179622,Applied General Topology,0.5,2608,Geometry and Topology,Quartile3,,15769402,,26
145690,Journal of Geometry,0.48,2608,Geometry and Topology,Quartile4,,472468,14208997,26
27416,Topology and its Applications,0.47,2608,Geometry and Topology,Quartile4,,1668641,,26
145216,Conformal Geometry and Dynamics,0.43,2608,Geometry and Topology,Quartile4,,10884173,,26
21100199809,Probability Surveys,2.44,2613,Statistics and Probability,Quartile1,,15495787,,26
19700186880,Wiley Interdisciplinary Reviews: Computational Statistics,2.29,2613,Statistics and Probability,Quartile1,,19395108,,26
4700152871,Bernoulli,1.53,2613,Statistics and Probability,Quartile2,,13507265,,26
12134,Journal of Official Statistics,1.04,2613,Statistics and Probability,Quartile2,,0282423X,20017367,26
26924,Statistical Inference for Stochastic Processes,0.96,2613,Statistics and Probability,Quartile2,,13870874,,26
23213,Annals of the Institute of Statistical Mathematics,0.91,2613,Statistics and Probability,Quartile3,,203157,,26
19700175084,Revista Colombiana de Estadistica,0.85,2613,Statistics and Probability,Quartile3,,1201751,,26
11300153404,Journal of the Korean Statistical Society,0.75,2613,Statistics and Probability,Quartile3,,12263192,,26
25957,ESAIM - Probability and Statistics,0.7,2613,Statistics and Probability,Quartile3,,12928100,12623318,26
19900192736,Brazilian Journal of Probability and Statistics,0.69,2613,Statistics and Probability,Quartile3,,1030752,,26
21100201965,Journal of Statistical Theory and Practice,0.6,2613,Statistics and Probability,Quartile3,,15598608,15598616,26
11500153507,Pakistan Journal of Statistics,0.59,2613,Statistics and Probability,Quartile4,,10129367,,26
28921,Communications in Statistics - Theory and Methods,0.56,2613,Statistics and Probability,Quartile4,,3610926,1532415X,26
12838,Metron,0.55,2613,Statistics and Probability,Quartile4,,261424,,26
21100199307,Journal of Probability and Statistics,0.54,2613,Statistics and Probability,Quartile4,,1687952X,,26
4300151408,Significance,0.43,2613,Statistics and Probability,Quartile4,,17409705,17409713,26
17600155010,Journal of Applied Statistical Science,0.1,2613,Statistics and Probability,Quartile4,,10675817,,26
85291,JAMA - Journal of the American Medical Association,6.98,2700,General Medicine,Quartile1,Top 10%,987484,,27
19508,Southern Medical Journal,0.66,2700,General Medicine,Quartile2,,384348,15418243,27
50191,Zhonghua yi xue za zhi,0.2,2700,General Medicine,Quartile3,,3762491,,27
17163,MMW Fortschritte der Medizin,0.02,2700,General Medicine,Quartile4,,14383276,,27
21846,Anesthesiology,3.13,2703,Anesthesiology and Pain Medicine,Quartile1,Top 10%,33022,15281175,27
21843,Anesthesia and Analgesia,2.27,2703,Anesthesiology and Pain Medicine,Quartile1,,32999,15267598,27
21397,Acta Anaesthesiologica Scandinavica,1.85,2703,Anesthesiology and Pain Medicine,Quartile2,,15172,13996576,27
50004,Der Anaesthesist,0.8,2703,Anesthesiology and Pain Medicine,Quartile3,,32417,1432055X,27
21898,Japanese Journal of Anesthesiology,0.1,2703,Anesthesiology and Pain Medicine,Quartile4,,214892,,27
22401,Journal of the American College of Cardiology,6.43,2705,Cardiology and Cardiovascular Medicine,Quartile1,Top 10%,7351097,,27
23774,International Journal of Cardiology,2.01,2705,Cardiology and Cardiovascular Medicine,Quartile2,,1675273,,27
20516,PACE - Pacing and Clinical Electrophysiology,1.32,2705,Cardiology and Cardiovascular Medicine,Quartile3,,1478389,15408159,27
20703,Chinese Journal of Cardiology,0.17,2705,Cardiology and Cardiovascular Medicine,Quartile4,,2533758,,27
29914,Critical Care,5.02,2706,Critical Care and Intensive Care Medicine,Quartile1,Top 10%,13648535,1466609X,27
14719,Intensive Care Medicine,4.19,2706,Critical Care and Intensive Care Medicine,Quartile1,Top 10%,3424642,,27
29916,Critical Care Medicine,3.31,2706,Critical Care and Intensive Care Medicine,Quartile1,,903493,15300293,27
29627,Current Opinion in Critical Care,2.7,2706,Critical Care and Intensive Care Medicine,Quartile1,,10705295,15317072,27
29915,Critical Care Clinics,2.54,2706,Critical Care and Intensive Care Medicine,Quartile1,,7490704,,27
18370,Medicina Intensiva,0.81,2706,Critical Care and Intensive Care Medicine,Quartile2,,2105691,15786749,27
145496,Indian Journal of Critical Care Medicine,0.66,2706,Critical Care and Intensive Care Medicine,Quartile3,,9725229,1998359X,27
96519,Southern African Journal of Critical Care,0.22,2706,Critical Care and Intensive Care Medicine,Quartile4,,15628264,,27
87861,Critical Care and Shock,0.21,2706,Critical Care and Intensive Care Medicine,Quartile4,,14107767,,27
15600154706,Netherlands Journal of Critical Care,0.13,2706,Critical Care and Intensive Care Medicine,Quartile4,,15693511,13897950,27
18134,American Journal of Chinese Medicine,3.41,2707,Complementary and alternative medicine,Quartile1,Top 10%,0192415X,,27
144617,Complementary Therapies in Clinical Practice,2.12,2707,Complementary and alternative medicine,Quartile1,,17443881,,27
38012,Journal of Alternative and Complementary Medicine,1.75,2707,Complementary and alternative medicine,Quartile1,,10755535,,27
21217,Homeopathy,1.7,2707,Complementary and alternative medicine,Quartile2,,14754916,14764245,27
4000152140,Journal of Complementary and Integrative Medicine,1.26,2707,Complementary and alternative medicine,Quartile2,,15533840,,27
69812,Thermology International,1.2,2707,Complementary and alternative medicine,Quartile2,,1560604X,,27
26094,American Journal of Clinical Hypnosis,0.98,2707,Complementary and alternative medicine,Quartile2,,29157,,27
38581,Alternative Therapies in Health and Medicine,0.89,2707,Complementary and alternative medicine,Quartile2,,10786791,,27
144834,Journal of Traditional Chinese Medicine,0.89,2707,Complementary and alternative medicine,Quartile2,,2552922,,27
144918,International Journal of Osteopathic Medicine,0.71,2707,Complementary and alternative medicine,Quartile3,,17460689,,27
30406,The Journal of the American Osteopathic Association,0.53,2707,Complementary and alternative medicine,Quartile3,,986151,,27
12100157015,Integrative Medicine,0.36,2707,Complementary and alternative medicine,Quartile3,,1546993X,,27
19700174911,Medical Acupuncture,0.31,2707,Complementary and alternative medicine,Quartile3,,19336586,,27
5800207376,Journal of Acupuncture and Tuina Science,0.25,2707,Complementary and alternative medicine,Quartile4,,16723597,19930399,27
92944,Alternative and Complementary Therapies,0.13,2707,Complementary and alternative medicine,Quartile4,,10762809,,27
17500154714,Revista Internacional de Acupuntura,0.12,2707,Complementary and alternative medicine,Quartile4,,18878369,,27
50099,Journal of Orthomolecular Medicine,0.06,2707,Complementary and alternative medicine,Quartile4,,8344825,,27
19300157036,Revista Medica de Homeopatia,0.04,2707,Complementary and alternative medicine,Quartile4,,18888526,,27
19700175260,Revue d'Homeopathie,0.04,2707,Complementary and alternative medicine,Quartile4,,18789730,,27
66743,Journal of Chinese Medicine,0.02,2707,Complementary and alternative medicine,Quartile4,,1438042,,27
19700182023,Revista de Fitoterapia,0.02,2707,Complementary and alternative medicine,Quartile4,,15760952,19885806,27
91718,Schweizerische Zeitschrift fur GanzheitsMedizin,0.01,2707,Complementary and alternative medicine,Quartile4,,10150684,,27
24267,British Journal of Dermatology,2.45,2708,Dermatology,Quartile1,,70963,13652133,27
24838,International Journal of Dermatology,1.23,2708,Dermatology,Quartile2,,119059,13654632,27
24294,Clinical and Experimental Dermatology,1.09,2708,Dermatology,Quartile3,,3076938,13652230,27
24248,Annales de Dermatologie et de Venereologie,0.34,2708,Dermatology,Quartile4,,1519638,,27
15185,Academic Emergency Medicine,2.38,2711,Emergency Medicine,Quartile1,Top 10%,10696563,,27
15237,BMC Emergency Medicine,1.78,2711,Emergency Medicine,Quartile1,,1471227X,,27
15220,Annals of Emergency Medicine,1.6,2711,Emergency Medicine,Quartile1,,1960644,10976760,27
29667,Emergency Medicine Clinics of North America,1.5,2711,Emergency Medicine,Quartile1,,7338627,,27
14500154757,International Journal of Emergency Medicine,1.3,2711,Emergency Medicine,Quartile2,,18651372,,27
15207,American Journal of Emergency Medicine,1.21,2711,Emergency Medicine,Quartile2,,7356757,15328171,27
29694,European Journal of Emergency Medicine,1.11,2711,Emergency Medicine,Quartile2,,9699546,,27
12214,Journal of Emergency Medicine,1.04,2711,Emergency Medicine,Quartile2,,7364679,,27
145428,Canadian Journal of Emergency Medicine,0.99,2711,Emergency Medicine,Quartile2,,14818035,,27
29666,EMA - Emergency Medicine Australasia,0.97,2711,Emergency Medicine,Quartile2,,17426731,17426723,27
19700183041,"Journal of Emergencies, Trauma and Shock",0.89,2711,Emergency Medicine,Quartile2,,9742700,0974519X,27
19971,International Journal of Emergency Management,0.54,2711,Emergency Medicine,Quartile3,,14714825,,27
12408,Notfall und Rettungsmedizin,0.52,2711,Emergency Medicine,Quartile3,,14346222,,27
29792,Hong Kong Journal of Emergency Medicine,0.18,2711,Emergency Medicine,Quartile4,,10249079,23095407,27
4000148405,Current Osteoporosis Reports,4.54,2712,"Endocrinology, Diabetes and Metabolism",Quartile1,,15441873,15442241,27
16453,Osteoporosis International,3.48,2712,"Endocrinology, Diabetes and Metabolism",Quartile1,,0937941X,14332965,27
19700200885,Therapeutic Advances in Endocrinology and Metabolism,3.42,2712,"Endocrinology, Diabetes and Metabolism",Quartile1,,20420188,20420196,27
21100215166,Journal of Obesity,2.83,2712,"Endocrinology, Diabetes and Metabolism",Quartile2,,20900708,20900716,27
25411,BMC Endocrine Disorders,2.18,2712,"Endocrinology, Diabetes and Metabolism",Quartile2,,14726823,,27
4200151515,Hormones,1.84,2712,"Endocrinology, Diabetes and Metabolism",Quartile3,,11093099,,27
6500153242,Expert Review of Endocrinology and Metabolism,0.48,2712,"Endocrinology, Diabetes and Metabolism",Quartile4,,17446651,,27
19655,Terapevticheskii Arkhiv,0.34,2712,"Endocrinology, Diabetes and Metabolism",Quartile4,,403660,,27
12100157211,Diabetologie und Stoffwechsel,0.24,2712,"Endocrinology, Diabetes and Metabolism",Quartile4,,18619002,,27
21100198009,US Endocrinology,0.18,2712,"Endocrinology, Diabetes and Metabolism",Quartile4,,17583918,17583926,27
4900152414,Diabetologe,0.11,2712,"Endocrinology, Diabetes and Metabolism",Quartile4,,18609716,,27
19700175110,Austrian Journal of Clinical Endocrinology and Metabolism,0.04,2712,"Endocrinology, Diabetes and Metabolism",Quartile4,,19987773,,27
13140,Epidemiologic Reviews,6.95,2713,Epidemiology,Quartile1,Top 10%,0193936X,14786729,27
13213,European Journal of Epidemiology,5.31,2713,Epidemiology,Quartile1,Top 10%,3932990,15737284,27
14750,International Journal of Epidemiology,5.27,2713,Epidemiology,Quartile1,Top 10%,3005771,,27
15857,Journal of Clinical Epidemiology,3.67,2713,Epidemiology,Quartile1,,8954356,,27
27058,American Journal of Epidemiology,3.32,2713,Epidemiology,Quartile2,,29262,14766256,27
20717,Epidemiology,3.02,2713,Epidemiology,Quartile2,,10443983,15315487,27
19569,Annals of Epidemiology,2.68,2713,Epidemiology,Quartile2,,10472797,,27
15894,Journal of Epidemiology,2.63,2713,Epidemiology,Quartile2,,9175040,13499092,27
130058,Emerging Themes in Epidemiology,2.57,2713,Epidemiology,Quartile2,,17427622,,27
13198,Ethnicity and Disease,1.13,2713,Epidemiology,Quartile4,,1049510X,,27
3200147836,Norsk Epidemiologi,0.15,2713,Epidemiology,Quartile4,,8032491,18915477,27
27479,Annals of Family Medicine,2.44,2714,Family Practice,Quartile1,Top 10%,15441709,15441717,27
27901,Family Practice,1.91,2714,Family Practice,Quartile1,,2632136,14602229,27
13214,European Journal of General Practice,1.46,2714,Family Practice,Quartile1,,13814788,,27
27043,American Family Physician,0.78,2714,Family Practice,Quartile2,,0002838X,15320650,27
28018,Atencion Primaria,0.68,2714,Family Practice,Quartile2,,2126567,15781275,27
28052,Australian Family Physician,0.61,2714,Family Practice,Quartile3,,3008495,,27
17132,Practitioner,0.19,2714,Family Practice,Quartile3,,326518,,27
110015,Huisarts en Wetenschap,0.04,2714,Family Practice,Quartile4,,187070,,27
13975,Hong Kong Practitioner,0.02,2714,Family Practice,Quartile4,,10273948,,27
25392,World Journal of Gastroenterology,3.43,2715,Gastroenterology,Quartile1,,10079327,22192840,27
28308,Endoscopy,1.72,2715,Gastroenterology,Quartile2,,0013726X,14388812,27
25394,Zeitschrift fur Gastroenterologie,0.61,2715,Gastroenterology,Quartile3,,442771,14397803,27
93609,World Chinese Journal of Digestology,0.03,2715,Gastroenterology,Quartile4,,10093079,,27
28558,BMC Geriatrics,3.34,2717,Geriatrics and Gerontology,Quartile1,,14712318,,27
25728,Aging Male,3.19,2717,Geriatrics and Gerontology,Quartile1,,13685538,14730790,27
4700152497,European Review of Aging and Physical Activity,2.91,2717,Geriatrics and Gerontology,Quartile2,,18137253,18616909,27
28514,Journal of the American Geriatrics Society,2.83,2717,Geriatrics and Gerontology,Quartile2,,28614,,27
10300153341,Clinical Interventions in Aging,2.77,2717,Geriatrics and Gerontology,Quartile2,,11769092,11781998,27
28654,Clinics in Geriatric Medicine,2.13,2717,Geriatrics and Gerontology,Quartile2,,7490690,,27
19700182338,Current Gerontology and Geriatrics Research,1.64,2717,Geriatrics and Gerontology,Quartile2,,16877063,16877071,27
10900153304,International Journal of Gerontology,0.68,2717,Geriatrics and Gerontology,Quartile4,,18739598,,27
29700,Japanese Journal of Geriatrics,0.25,2717,Geriatrics and Gerontology,Quartile4,,3009173,,27
4700152851,Turk Geriatri Dergisi,0.21,2717,Geriatrics and Gerontology,Quartile4,,13042947,,27
600147001,Gerokomos,0.13,2717,Geriatrics and Gerontology,Quartile4,,1134928X,,27
20833,Health Affairs,3.69,2719,Health Policy,Quartile1,Top 10%,2782715,,27
19700175131,Journal of Evidence-Based Medicine,2.47,2719,Health Policy,Quartile1,,17565383,,27
20052,Medical Care Research and Review,2.36,2719,Health Policy,Quartile1,,10775587,,27
28098,BMC Health Services Research,2.26,2719,Health Policy,Quartile1,,14726963,,27
4700152411,Chronic Illness,1.74,2719,Health Policy,Quartile2,,17423953,17459206,27
69138,American Journal of Managed Care,1.63,2719,Health Policy,Quartile2,,10961860,19362692,27
144616,Journal of Health Organization and Management,1.48,2719,Health Policy,Quartile2,,14777266,,27
12788,Cost Effectiveness and Resource Allocation,1.44,2719,Health Policy,Quartile2,,14787547,,27
15931,"Journal of Health Politics, Policy and Law",1.39,2719,Health Policy,Quartile2,,3616878,15271927,27
14757,International Journal of Health Care Quality Assurance,1.31,2719,Health Policy,Quartile2,,9526862,,27
12080,Australian Health Review,1.16,2719,Health Policy,Quartile2,,1565788,,27
27061,American Journal of Medical Quality,1.09,2719,Health Policy,Quartile3,,10628606,,27
28485,Gesundheitsokonomie und Qualitatsmanagement,0.13,2719,Health Policy,Quartile4,,14322625,14394049,27
25954,Haematologica,4.07,2720,Hematology,Quartile1,Top 10%,3906078,15928721,27
25473,British Journal of Haematology,3.39,2720,Hematology,Quartile1,,71048,13652141,27
20648,Thrombosis Research,2.3,2720,Hematology,Quartile2,,493848,,27
25426,Annals of Hematology,1.94,2720,Hematology,Quartile2,,9395555,14320584,27
19700175024,Advances in Hematology,1.41,2720,Hematology,Quartile3,,16879104,16879112,27
26087,Transfusion Medicine,1.28,2720,Hematology,Quartile3,,9587578,13653148,27
25469,Blood Coagulation and Fibrinolysis,1.06,2720,Hematology,Quartile3,,9575235,,27
26065,Sang Thrombose Vaisseaux,0.01,2720,Hematology,Quartile4,,9997385,,27
20741,Clinical Reviews in Allergy and Immunology,6.35,2723,Immunology and Allergy,Quartile1,Top 10%,10800549,,27
19200156952,Journal of Innate Immunity,3.17,2723,Immunology and Allergy,Quartile2,,1662811X,16628128,27
20184,Allergology International,2.66,2723,Immunology and Allergy,Quartile2,,13238930,14401592,27
4700152453,"Iranian Journal of Allergy, Asthma and Immunology",1.18,2723,Immunology and Allergy,Quartile4,,17351502,17355249,27
50122,European Annals of Allergy and Clinical Immunology,1.05,2723,Immunology and Allergy,Quartile4,,17641489,,27
20175,Allergo Journal,0.47,2723,Immunology and Allergy,Quartile4,,9418849,,27
20156,Revista Alergia Mexico,0.38,2723,Immunology and Allergy,Quartile4,,25151,,27
19700201900,Revue Francaise d'Allergologie,0.19,2723,Immunology and Allergy,Quartile4,,18770320,18770312,27
35924,Japanese Journal of Allergology,0.15,2723,Immunology and Allergy,Quartile4,,214884,,27
19200156705,Current Allergy and Clinical Immunology,0.11,2723,Immunology and Allergy,Quartile4,,16093607,,27
20181,Allergologie,0.1,2723,Immunology and Allergy,Quartile4,,3445062,,27
26574,Annals of Internal Medicine,4.2,2724,Internal Medicine,Quartile1,Top 10%,34819,15393704,27
26643,Journal of General Internal Medicine,2.29,2724,Internal Medicine,Quartile2,,8848734,15251497,27
